sweep,energy,magnetisation
16637,-10068,-528
16638,-10068,-528
16639,-10068,-528
16640,-10072,-526
16641,-10072,-526
16642,-10072,-526
16643,-10072,-526
16644,-10072,-526
16645,-10072,-524
16646,-10072,-524
16647,-10072,-524
16648,-10072,-524
16649,-10072,-522
16650,-10072,-522
16651,-10072,-522
16652,-10072,-520
16653,-10072,-520
16654,-10072,-520
16655,-10072,-520
16656,-10072,-520
16657,-10072,-520
16658,-10072,-522
16659,-10072,-522
16660,-10072,-522
16661,-10072,-520
16662,-10072,-520
16663,-10072,-518
16664,-10072,-520
16665,-10072,-520
16666,-10076,-522
16667,-10076,-522
16668,-10076,-522
16669,-10076,-522
16670,-10076,-522
16671,-10076,-522
16672,-10076,-522
16673,-10076,-522
16674,-10076,-522
16675,-10076,-522
16676,-10076,-520
16677,-10076,-520
16678,-10076,-520
16679,-10076,-520
16680,-10076,-520
16681,-10080,-518
16682,-10080,-518
16683,-10080,-518
16684,-10084,-516
16685,-10084,-514
16686,-10084,-514
16687,-10084,-514
16688,-10084,-514
16689,-10084,-514
16690,-10084,-514
16691,-10084,-516
16692,-10084,-516
16693,-10084,-518
16694,-10084,-516
16695,-10084,-516
16696,-10084,-516
16697,-10084,-516
16698,-10084,-516
16699,-10084,-516
16700,-10084,-518
16701,-10084,-518
16702,-10084,-516
16703,-10084,-516
16704,-10084,-516
16705,-10084,-516
16706,-10084,-516
16707,-10084,-516
16708,-10084,-516
16709,-10084,-518
16710,-10084,-518
16711,-10084,-518
16712,-10084,-518
16713,-10084,-518
16714,-10084,-518
16715,-10084,-518
16716,-10084,-518
16717,-10084,-518
16718,-10084,-516
16719,-10084,-516
16720,-10084,-518
16721,-10084,-516
16722,-10084,-514
16723,-10084,-514
16724,-10084,-514
16725,-10084,-514
16726,-10084,-514
16727,-10084,-514
16728,-10084,-514
16729,-10084,-514
16730,-10084,-514
16731,-10084,-514
16732,-10084,-516
16733,-10084,-516
16734,-10084,-516
16735,-10084,-514
16736,-10084,-514
16737,-10084,-514
16738,-10084,-514
16739,-10084,-514
16740,-10084,-514
16741,-10084,-514
16742,-10084,-514
16743,-10084,-514
16744,-10084,-516
16745,-10084,-516
16746,-10084,-516
16747,-10084,-514
16748,-10084,-512
16749,-10084,-512
16750,-10084,-512
16751,-10084,-514
16752,-10084,-514
16753,-10084,-516
16754,-10084,-516
16755,-10084,-516
16756,-10084,-516
16757,-10084,-516
16758,-10084,-514
16759,-10084,-514
16760,-10084,-514
16761,-10084,-514
16762,-10084,-516
16763,-10084,-516
16764,-10088,-514
16765,-10088,-514
16766,-10088,-514
16767,-10088,-514
16768,-10088,-512
16769,-10088,-512
16770,-10088,-514
16771,-10088,-514
16772,-10088,-514
16773,-10088,-512
16774,-10092,-514
16775,-10092,-514
16776,-10096,-512
16777,-10096,-512
16778,-10096,-512
16779,-10096,-510
16780,-10096,-510
16781,-10096,-510
16782,-10096,-510
16783,-10096,-510
16784,-10096,-510
16785,-10096,-510
16786,-10096,-510
16787,-10096,-510
16788,-10096,-508
16789,-10100,-506
16790,-10100,-506
16791,-10100,-506
16792,-10100,-506
16793,-10100,-506
16794,-10100,-506
16795,-10100,-506
16796,-10100,-506
16797,-10100,-506
16798,-10100,-506
16799,-10100,-506
16800,-10100,-506
16801,-10100,-506
16802,-10100,-508
16803,-10100,-508
16804,-10100,-508
16805,-10100,-506
16806,-10100,-504
16807,-10100,-504
16808,-10100,-504
16809,-10100,-504
16810,-10100,-504
16811,-10100,-504
16812,-10100,-504
16813,-10100,-504
16814,-10100,-504
16815,-10100,-504
16816,-10104,-502
16817,-10104,-504
16818,-10104,-504
16819,-10104,-504
16820,-10104,-504
16821,-10104,-504
16822,-10104,-504
16823,-10104,-502
16824,-10104,-500
16825,-10104,-500
16826,-10104,-500
16827,-10104,-500
16828,-10104,-502
16829,-10104,-504
16830,-10104,-504
16831,-10104,-504
16832,-10104,-504
16833,-10104,-502
16834,-10104,-500
16835,-10108,-498
16836,-10108,-498
16837,-10108,-498
16838,-10108,-498
16839,-10108,-496
16840,-10108,-496
16841,-10108,-494
16842,-10108,-494
16843,-10108,-494
16844,-10108,-494
16845,-10108,-494
16846,-10108,-494
16847,-10108,-494
16848,-10108,-494
16849,-10108,-494
16850,-10108,-494
16851,-10108,-494
16852,-10108,-494
16853,-10108,-494
16854,-10108,-494
16855,-10108,-494
16856,-10108,-494
16857,-10108,-494
16858,-10108,-494
16859,-10108,-494
16860,-10108,-492
16861,-10108,-492
16862,-10108,-492
16863,-10108,-492
16864,-10108,-492
16865,-10108,-492
16866,-10108,-492
16867,-10108,-492
16868,-10108,-492
16869,-10108,-490
16870,-10108,-490
16871,-10108,-490
16872,-10108,-490
16873,-10108,-490
16874,-10108,-490
16875,-10108,-488
16876,-10108,-488
16877,-10108,-486
16878,-10108,-486
16879,-10108,-486
16880,-10108,-486
16881,-10108,-486
16882,-10108,-486
16883,-10108,-486
16884,-10108,-484
16885,-10108,-484
16886,-10112,-486
16887,-10112,-486
16888,-10112,-486
16889,-10112,-486
16890,-10112,-484
16891,-10112,-486
16892,-10112,-484
16893,-10112,-484
16894,-10112,-484
16895,-10112,-484
16896,-10112,-484
16897,-10112,-486
16898,-10112,-488
16899,-10112,-488
16900,-10112,-490
16901,-10112,-490
16902,-10112,-490
16903,-10112,-490
16904,-10112,-490
16905,-10112,-492
16906,-10116,-490
16907,-10116,-490
16908,-10124,-492
16909,-10124,-492
16910,-10124,-494
16911,-10124,-494
16912,-10124,-494
16913,-10124,-494
16914,-10124,-494
16915,-10124,-494
16916,-10124,-492
16917,-10128,-494
16918,-10128,-494
16919,-10132,-496
16920,-10132,-496
16921,-10132,-496
16922,-10132,-496
16923,-10132,-496
16924,-10132,-496
16925,-10132,-496
16926,-10132,-496
16927,-10132,-494
16928,-10132,-494
16929,-10132,-494
16930,-10132,-492
16931,-10132,-492
16932,-10132,-492
16933,-10132,-490
16934,-10132,-492
16935,-10132,-492
16936,-10132,-492
16937,-10132,-492
16938,-10132,-492
16939,-10132,-492
16940,-10132,-492
16941,-10132,-492
16942,-10136,-490
16943,-10136,-490
16944,-10136,-490
16945,-10136,-490
16946,-10136,-490
16947,-10136,-492
16948,-10136,-492
16949,-10136,-492
16950,-10136,-492
16951,-10136,-492
16952,-10136,-492
16953,-10136,-494
16954,-10136,-492
16955,-10136,-494
16956,-10140,-496
16957,-10140,-496
16958,-10140,-496
16959,-10140,-496
16960,-10140,-496
16961,-10140,-496
16962,-10140,-496
16963,-10140,-496
16964,-10140,-494
16965,-10140,-496
16966,-10140,-496
16967,-10140,-496
16968,-10140,-496
16969,-10140,-496
16970,-10140,-496
16971,-10140,-496
16972,-10140,-496
16973,-10140,-494
16974,-10140,-494
16975,-10140,-494
16976,-10140,-494
16977,-10140,-494
16978,-10140,-494
16979,-10140,-494
16980,-10140,-494
16981,-10140,-494
16982,-10140,-496
16983,-10140,-496
16984,-10140,-494
16985,-10140,-494
16986,-10140,-494
16987,-10140,-494
16988,-10140,-494
16989,-10140,-494
16990,-10140,-494
16991,-10140,-494
16992,-10140,-496
16993,-10140,-496
16994,-10140,-494
16995,-10140,-496
16996,-10140,-496
16997,-10140,-496
16998,-10140,-496
16999,-10140,-496
17000,-10140,-496
17001,-10140,-498
17002,-10140,-498
17003,-10140,-498
17004,-10140,-496
17005,-10140,-494
17006,-10140,-494
17007,-10144,-496
17008,-10144,-496
17009,-10144,-498
17010,-10144,-496
17011,-10144,-494
17012,-10144,-494
17013,-10144,-494
17014,-10144,-494
17015,-10144,-494
17016,-10144,-496
17017,-10144,-496
17018,-10144,-494
17019,-10144,-494
17020,-10144,-494
17021,-10144,-494
17022,-10144,-494
17023,-10144,-496
17024,-10144,-496
17025,-10144,-496
17026,-10144,-496
17027,-10144,-498
17028,-10144,-498
17029,-10144,-498
17030,-10144,-498
17031,-10144,-498
17032,-10144,-500
17033,-10144,-500
17034,-10144,-500
17035,-10144,-500
17036,-10144,-502
17037,-10144,-502
17038,-10144,-502
17039,-10144,-502
17040,-10144,-500
17041,-10144,-500
17042,-10144,-498
17043,-10144,-500
17044,-10144,-500
17045,-10144,-500
17046,-10144,-500
17047,-10144,-502
17048,-10144,-502
17049,-10144,-504
17050,-10144,-504
17051,-10144,-504
17052,-10144,-502
17053,-10144,-502
17054,-10144,-502
17055,-10144,-502
17056,-10144,-502
17057,-10144,-504
17058,-10144,-504
17059,-10144,-506
17060,-10144,-506
17061,-10144,-506
17062,-10144,-504
17063,-10144,-502
17064,-10144,-502
17065,-10144,-502
17066,-10144,-502
17067,-10144,-502
17068,-10144,-502
17069,-10144,-502
17070,-10144,-502
17071,-10148,-500
17072,-10148,-500
17073,-10148,-500
17074,-10148,-500
17075,-10148,-500
17076,-10148,-500
17077,-10148,-500
17078,-10148,-500
17079,-10148,-502
17080,-10148,-502
17081,-10148,-502
17082,-10148,-504
17083,-10148,-504
17084,-10148,-504
17085,-10148,-502
17086,-10148,-502
17087,-10156,-500
17088,-10156,-500
17089,-10156,-500
17090,-10156,-500
17091,-10156,-498
17092,-10156,-498
17093,-10156,-496
17094,-10156,-496
17095,-10156,-496
17096,-10156,-494
17097,-10156,-494
17098,-10156,-494
17099,-10156,-494
17100,-10156,-494
17101,-10156,-494
17102,-10156,-494
17103,-10156,-494
17104,-10156,-492
17105,-10156,-492
17106,-10156,-492
17107,-10156,-492
17108,-10156,-492
17109,-10156,-492
17110,-10156,-492
17111,-10156,-492
17112,-10156,-494
17113,-10156,-494
17114,-10156,-494
17115,-10156,-494
17116,-10156,-494
17117,-10156,-494
17118,-10156,-496
17119,-10156,-498
17120,-10156,-498
17121,-10156,-498
17122,-10156,-496
17123,-10160,-494
17124,-10160,-494
17125,-10160,-492
17126,-10160,-492
17127,-10160,-492
17128,-10160,-492
17129,-10160,-492
17130,-10160,-490
17131,-10160,-490
17132,-10160,-490
17133,-10160,-488
17134,-10160,-488
17135,-10160,-488
17136,-10160,-488
17137,-10160,-488
17138,-10160,-488
17139,-10160,-488
17140,-10160,-488
17141,-10160,-488
17142,-10160,-488
17143,-10160,-488
17144,-10160,-488
17145,-10160,-488
17146,-10160,-488
17147,-10160,-488
17148,-10160,-488
17149,-10160,-488
17150,-10160,-488
17151,-10160,-486
17152,-10160,-486
17153,-10160,-486
17154,-10160,-486
17155,-10160,-484
17156,-10164,-486
17157,-10164,-486
17158,-10164,-484
17159,-10164,-484
17160,-10164,-482
17161,-10168,-480
17162,-10176,-478
17163,-10176,-478
17164,-10176,-476
17165,-10176,-478
17166,-10176,-478
17167,-10176,-478
17168,-10184,-476
17169,-10188,-474
17170,-10188,-474
17171,-10188,-474
17172,-10188,-474
17173,-10188,-474
17174,-10188,-474
17175,-10196,-476
17176,-10196,-476
17177,-10196,-478
17178,-10196,-480
17179,-10196,-480
17180,-10196,-480
17181,-10196,-480
17182,-10196,-478
17183,-10196,-478
17184,-10196,-478
17185,-10196,-478
17186,-10200,-476
17187,-10200,-476
17188,-10200,-476
17189,-10200,-476
17190,-10200,-476
17191,-10200,-476
17192,-10200,-476
17193,-10200,-476
17194,-10200,-476
17195,-10208,-478
17196,-10208,-480
17197,-10208,-480
17198,-10208,-482
17199,-10208,-484
17200,-10208,-486
17201,-10208,-488
17202,-10208,-488
17203,-10208,-488
17204,-10208,-488
17205,-10208,-486
17206,-10208,-488
17207,-10208,-488
17208,-10208,-488
17209,-10208,-488
17210,-10208,-488
17211,-10208,-488
17212,-10208,-488
17213,-10208,-488
17214,-10208,-488
17215,-10208,-490
17216,-10208,-490
17217,-10208,-490
17218,-10208,-490
17219,-10208,-490
17220,-10208,-492
17221,-10208,-492
17222,-10208,-492
17223,-10208,-492
17224,-10208,-492
17225,-10208,-490
17226,-10208,-490
17227,-10208,-490
17228,-10208,-490
17229,-10208,-490
17230,-10208,-490
17231,-10208,-490
17232,-10208,-490
17233,-10208,-490
17234,-10208,-490
17235,-10208,-490
17236,-10208,-488
17237,-10208,-488
17238,-10208,-490
17239,-10208,-490
17240,-10208,-490
17241,-10208,-490
17242,-10212,-492
17243,-10212,-494
17244,-10212,-494
17245,-10212,-494
17246,-10212,-494
17247,-10212,-494
17248,-10212,-492
17249,-10212,-492
17250,-10212,-492
17251,-10212,-492
17252,-10212,-492
17253,-10212,-492
17254,-10212,-490
17255,-10212,-488
17256,-10212,-488
17257,-10212,-488
17258,-10212,-488
17259,-10212,-490
17260,-10212,-490
17261,-10212,-490
17262,-10212,-490
17263,-10212,-490
17264,-10212,-490
17265,-10212,-490
17266,-10212,-492
17267,-10212,-494
17268,-10212,-494
17269,-10212,-492
17270,-10212,-492
17271,-10212,-492
17272,-10212,-494
17273,-10212,-494
17274,-10212,-496
17275,-10212,-496
17276,-10212,-496
17277,-10212,-496
17278,-10212,-496
17279,-10212,-494
17280,-10212,-496
17281,-10212,-496
17282,-10212,-496
17283,-10212,-496
17284,-10212,-496
17285,-10212,-496
17286,-10212,-496
17287,-10212,-496
17288,-10212,-496
17289,-10212,-496
17290,-10212,-494
17291,-10212,-494
17292,-10212,-496
17293,-10212,-494
17294,-10212,-494
17295,-10212,-494
17296,-10212,-494
17297,-10212,-494
17298,-10212,-494
17299,-10212,-494
17300,-10212,-494
17301,-10212,-494
17302,-10212,-494
17303,-10216,-496
17304,-10216,-498
17305,-10216,-498
17306,-10216,-496
17307,-10216,-496
17308,-10216,-496
17309,-10216,-496
17310,-10216,-496
17311,-10216,-496
17312,-10216,-496
17313,-10216,-496
17314,-10216,-496
17315,-10216,-496
17316,-10216,-494
17317,-10216,-494
17318,-10216,-496
17319,-10216,-496
17320,-10216,-496
17321,-10216,-496
17322,-10216,-496
17323,-10216,-498
17324,-10216,-498
17325,-10216,-498
17326,-10216,-496
17327,-10216,-496
17328,-10216,-496
17329,-10216,-496
17330,-10216,-496
17331,-10216,-498
17332,-10216,-498
17333,-10216,-498
17334,-10216,-498
17335,-10216,-498
17336,-10216,-500
17337,-10216,-500
17338,-10216,-502
17339,-10216,-502
17340,-10216,-502
17341,-10216,-502
17342,-10216,-502
17343,-10216,-502
17344,-10216,-502
17345,-10216,-502
17346,-10216,-502
17347,-10216,-500
17348,-10216,-500
17349,-10216,-500
17350,-10216,-500
17351,-10216,-500
17352,-10216,-500
17353,-10216,-502
17354,-10216,-504
17355,-10216,-504
17356,-10216,-504
17357,-10220,-502
17358,-10220,-500
17359,-10220,-500
17360,-10220,-498
17361,-10220,-498
17362,-10220,-498
17363,-10220,-498
17364,-10220,-498
17365,-10220,-498
17366,-10220,-496
17367,-10220,-494
17368,-10220,-494
17369,-10220,-496
17370,-10220,-496
17371,-10228,-498
17372,-10228,-498
17373,-10228,-498
17374,-10228,-498
17375,-10228,-498
17376,-10228,-498
17377,-10228,-498
17378,-10228,-498
17379,-10228,-498
17380,-10228,-498
17381,-10228,-498
17382,-10228,-498
17383,-10228,-498
17384,-10228,-498
17385,-10228,-498
17386,-10228,-496
17387,-10228,-496
17388,-10228,-496
17389,-10228,-496
17390,-10228,-496
17391,-10228,-496
17392,-10232,-494
17393,-10232,-494
17394,-10236,-496
17395,-10236,-496
17396,-10236,-496
17397,-10240,-498
17398,-10240,-498
17399,-10240,-498
17400,-10240,-498
17401,-10240,-498
17402,-10240,-498
17403,-10240,-498
17404,-10240,-498
17405,-10240,-498
17406,-10240,-498
17407,-10240,-498
17408,-10240,-498
17409,-10240,-498
17410,-10240,-500
17411,-10240,-502
17412,-10240,-502
17413,-10240,-504
17414,-10240,-504
17415,-10240,-504
17416,-10240,-504
17417,-10240,-504
17418,-10244,-502
17419,-10244,-502
17420,-10244,-502
17421,-10248,-504
17422,-10248,-504
17423,-10252,-506
17424,-10252,-506
17425,-10252,-506
17426,-10252,-506
17427,-10252,-506
17428,-10252,-508
17429,-10252,-508
17430,-10256,-510
17431,-10256,-510
17432,-10256,-510
17433,-10256,-510
17434,-10260,-512
17435,-10260,-512
17436,-10260,-512
17437,-10260,-512
17438,-10260,-512
17439,-10260,-512
17440,-10260,-512
17441,-10260,-512
17442,-10260,-512
17443,-10260,-512
17444,-10260,-512
17445,-10260,-512
17446,-10260,-512
17447,-10260,-512
17448,-10260,-512
17449,-10260,-512
17450,-10260,-512
17451,-10260,-510
17452,-10264,-508
17453,-10264,-510
17454,-10264,-510
17455,-10264,-510
17456,-10264,-512
17457,-10264,-512
17458,-10268,-514
17459,-10268,-514
17460,-10268,-514
17461,-10268,-514
17462,-10268,-514
17463,-10276,-516
17464,-10284,-518
17465,-10284,-516
17466,-10284,-514
17467,-10284,-514
17468,-10284,-514
17469,-10284,-514
17470,-10284,-514
17471,-10284,-516
17472,-10284,-516
17473,-10284,-516
17474,-10284,-514
17475,-10284,-514
17476,-10284,-514
17477,-10284,-512
17478,-10284,-512
17479,-10284,-512
17480,-10284,-512
17481,-10284,-512
17482,-10284,-512
17483,-10284,-514
17484,-10284,-514
17485,-10284,-514
17486,-10284,-512
17487,-10284,-512
17488,-10284,-512
17489,-10284,-512
17490,-10284,-512
17491,-10284,-512
17492,-10284,-512
17493,-10284,-514
17494,-10284,-512
17495,-10284,-514
17496,-10284,-514
17497,-10284,-514
17498,-10284,-514
17499,-10284,-514
17500,-10284,-516
17501,-10284,-516
17502,-10288,-518
17503,-10288,-518
17504,-10288,-518
17505,-10288,-516
17506,-10288,-516
17507,-10288,-516
17508,-10288,-516
17509,-10288,-516
17510,-10288,-518
17511,-10288,-518
17512,-10288,-516
17513,-10288,-516
17514,-10288,-516
17515,-10292,-518
17516,-10292,-516
17517,-10292,-516
17518,-10292,-514
17519,-10292,-512
17520,-10292,-512
17521,-10292,-512
17522,-10292,-512
17523,-10292,-510
17524,-10292,-510
17525,-10296,-508
17526,-10296,-508
17527,-10296,-508
17528,-10296,-508
17529,-10296,-510
17530,-10296,-510
17531,-10304,-508
17532,-10304,-508
17533,-10304,-508
17534,-10304,-508
17535,-10304,-508
17536,-10304,-510
17537,-10308,-508
17538,-10308,-508
17539,-10308,-508
17540,-10308,-508
17541,-10308,-508
17542,-10308,-508
17543,-10308,-508
17544,-10308,-508
17545,-10308,-508
17546,-10308,-508
17547,-10308,-506
17548,-10308,-506
17549,-10308,-506
17550,-10308,-504
17551,-10308,-506
17552,-10308,-506
17553,-10308,-508
17554,-10308,-508
17555,-10308,-508
17556,-10308,-508
17557,-10308,-508
17558,-10308,-508
17559,-10308,-508
17560,-10308,-508
17561,-10308,-508
17562,-10308,-508
17563,-10308,-508
17564,-10308,-508
17565,-10308,-506
17566,-10308,-506
17567,-10312,-504
17568,-10312,-504
17569,-10312,-504
17570,-10312,-502
17571,-10312,-502
17572,-10312,-502
17573,-10312,-502
17574,-10312,-502
17575,-10312,-502
17576,-10312,-502
17577,-10312,-502
17578,-10312,-504
17579,-10312,-504
17580,-10316,-506
17581,-10316,-504
17582,-10316,-504
17583,-10316,-504
17584,-10320,-502
17585,-10320,-502
17586,-10320,-502
17587,-10320,-502
17588,-10320,-502
17589,-10320,-502
17590,-10320,-502
17591,-10320,-502
17592,-10320,-502
17593,-10320,-500
17594,-10320,-500
17595,-10320,-498
17596,-10320,-500
17597,-10320,-500
17598,-10320,-502
17599,-10320,-500
17600,-10320,-498
17601,-10320,-496
17602,-10320,-496
17603,-10320,-496
17604,-10320,-496
17605,-10320,-496
17606,-10320,-496
17607,-10320,-496
17608,-10320,-496
17609,-10320,-496
17610,-10320,-496
17611,-10320,-496
17612,-10320,-496
17613,-10320,-496
17614,-10320,-496
17615,-10320,-498
17616,-10320,-496
17617,-10320,-496
17618,-10320,-496
17619,-10320,-496
17620,-10320,-496
17621,-10320,-498
17622,-10320,-498
17623,-10320,-498
17624,-10320,-498
17625,-10320,-498
17626,-10320,-498
17627,-10320,-498
17628,-10320,-498
17629,-10320,-498
17630,-10320,-498
17631,-10320,-498
17632,-10320,-496
17633,-10320,-496
17634,-10320,-498
17635,-10320,-498
17636,-10320,-498
17637,-10320,-498
17638,-10320,-500
17639,-10320,-500
17640,-10320,-500
17641,-10320,-500
17642,-10320,-500
17643,-10320,-502
17644,-10320,-500
17645,-10320,-498
17646,-10320,-498
17647,-10320,-498
17648,-10320,-498
17649,-10320,-498
17650,-10320,-498
17651,-10320,-498
17652,-10320,-496
17653,-10320,-496
17654,-10320,-496
17655,-10320,-496
17656,-10320,-496
17657,-10320,-496
17658,-10320,-496
17659,-10320,-496
17660,-10320,-494
17661,-10320,-494
17662,-10320,-494
17663,-10320,-494
17664,-10320,-494
17665,-10320,-494
17666,-10324,-492
17667,-10324,-492
17668,-10324,-492
17669,-10324,-492
17670,-10324,-492
17671,-10324,-490
17672,-10324,-490
17673,-10324,-490
17674,-10324,-490
17675,-10324,-490
17676,-10324,-490
17677,-10324,-490
17678,-10324,-488
17679,-10324,-490
17680,-10328,-488
17681,-10328,-488
17682,-10332,-490
17683,-10332,-490
17684,-10332,-490
17685,-10332,-490
17686,-10332,-492
17687,-10332,-492
17688,-10332,-492
17689,-10332,-492
17690,-10332,-492
17691,-10336,-490
17692,-10336,-490
17693,-10336,-492
17694,-10336,-494
17695,-10336,-494
17696,-10336,-494
17697,-10336,-494
17698,-10336,-494
17699,-10336,-492
17700,-10336,-492
17701,-10336,-492
17702,-10336,-490
17703,-10336,-492
17704,-10336,-492
17705,-10336,-492
17706,-10336,-492
17707,-10336,-494
17708,-10336,-494
17709,-10340,-492
17710,-10340,-492
17711,-10340,-492
17712,-10340,-492
17713,-10340,-492
17714,-10340,-492
17715,-10340,-494
17716,-10340,-492
17717,-10340,-492
17718,-10340,-492
17719,-10340,-492
17720,-10340,-490
17721,-10340,-490
17722,-10340,-488
17723,-10340,-488
17724,-10340,-486
17725,-10340,-486
17726,-10340,-486
17727,-10340,-486
17728,-10340,-486
17729,-10340,-486
17730,-10340,-486
17731,-10340,-488
17732,-10340,-486
17733,-10340,-486
17734,-10340,-486
17735,-10340,-486
17736,-10340,-486
17737,-10340,-486
17738,-10340,-488
17739,-10340,-486
17740,-10340,-486
17741,-10340,-484
17742,-10340,-484
17743,-10344,-482
17744,-10344,-482
17745,-10344,-482
17746,-10344,-482
17747,-10344,-482
17748,-10344,-482
17749,-10344,-484
17750,-10344,-484
17751,-10344,-484
17752,-10344,-484
17753,-10344,-484
17754,-10344,-486
17755,-10344,-486
17756,-10344,-486
17757,-10344,-484
17758,-10344,-484
17759,-10344,-484
17760,-10348,-482
17761,-10348,-482
17762,-10348,-482
17763,-10348,-482
17764,-10348,-482
17765,-10348,-480
17766,-10352,-482
17767,-10352,-484
17768,-10352,-484
17769,-10352,-484
17770,-10352,-484
17771,-10352,-484
17772,-10352,-486
17773,-10352,-486
17774,-10352,-484
17775,-10352,-484
17776,-10352,-484
17777,-10352,-484
17778,-10352,-484
17779,-10352,-484
17780,-10356,-482
17781,-10356,-482
17782,-10356,-482
17783,-10356,-484
17784,-10356,-484
17785,-10356,-484
17786,-10356,-484
17787,-10356,-484
17788,-10356,-486
17789,-10356,-486
17790,-10356,-486
17791,-10356,-486
17792,-10356,-486
17793,-10356,-486
17794,-10356,-486
17795,-10356,-486
17796,-10360,-484
17797,-10360,-484
17798,-10360,-484
17799,-10360,-484
17800,-10360,-486
17801,-10360,-488
17802,-10360,-488
17803,-10360,-490
17804,-10360,-488
17805,-10360,-488
17806,-10360,-488
17807,-10360,-488
17808,-10360,-488
17809,-10360,-488
17810,-10364,-490
17811,-10364,-490
17812,-10364,-490
17813,-10364,-488
17814,-10364,-488
17815,-10364,-486
17816,-10364,-488
17817,-10364,-488
17818,-10364,-488
17819,-10364,-486
17820,-10364,-486
17821,-10364,-484
17822,-10364,-484
17823,-10364,-484
17824,-10368,-482
17825,-10368,-482
17826,-10368,-482
17827,-10368,-482
17828,-10368,-482
17829,-10368,-482
17830,-10368,-484
17831,-10368,-484
17832,-10368,-484
17833,-10368,-484
17834,-10368,-484
17835,-10368,-484
17836,-10368,-484
17837,-10368,-484
17838,-10368,-484
17839,-10368,-484
17840,-10368,-484
17841,-10368,-484
17842,-10368,-484
17843,-10368,-484
17844,-10368,-484
17845,-10368,-484
17846,-10368,-482
17847,-10368,-484
17848,-10368,-484
17849,-10368,-486
17850,-10368,-488
17851,-10368,-488
17852,-10368,-488
17853,-10368,-488
17854,-10368,-488
17855,-10368,-488
17856,-10368,-488
17857,-10368,-488
17858,-10368,-488
17859,-10368,-488
17860,-10368,-488
17861,-10368,-488
17862,-10368,-488
17863,-10368,-488
17864,-10368,-490
17865,-10368,-490
17866,-10368,-490
17867,-10368,-490
17868,-10368,-490
17869,-10368,-488
17870,-10368,-488
17871,-10368,-490
17872,-10368,-492
17873,-10368,-492
17874,-10368,-492
17875,-10368,-490
17876,-10368,-490
17877,-10368,-490
17878,-10368,-490
17879,-10368,-490
17880,-10368,-490
17881,-10368,-490
17882,-10368,-490
17883,-10368,-490
17884,-10368,-490
17885,-10368,-490
17886,-10368,-490
17887,-10368,-490
17888,-10368,-490
17889,-10368,-490
17890,-10368,-490
17891,-10368,-490
17892,-10368,-490
17893,-10368,-490
17894,-10368,-490
17895,-10368,-492
17896,-10368,-492
17897,-10368,-492
17898,-10368,-492
17899,-10368,-492
17900,-10368,-492
17901,-10368,-492
17902,-10368,-492
17903,-10368,-494
17904,-10368,-492
17905,-10368,-492
17906,-10368,-492
17907,-10368,-492
17908,-10368,-492
17909,-10368,-492
17910,-10368,-492
17911,-10368,-492
17912,-10368,-492
17913,-10368,-492
17914,-10368,-490
17915,-10368,-490
17916,-10368,-490
17917,-10368,-490
17918,-10368,-490
17919,-10368,-490
17920,-10368,-488
17921,-10368,-490
17922,-10368,-490
17923,-10372,-492
17924,-10372,-494
17925,-10372,-492
17926,-10372,-492
17927,-10372,-492
17928,-10372,-492
17929,-10372,-492
17930,-10372,-492
17931,-10372,-492
17932,-10372,-490
17933,-10372,-490
17934,-10372,-490
17935,-10372,-490
17936,-10372,-490
17937,-10372,-490
17938,-10372,-490
17939,-10372,-490
17940,-10372,-490
17941,-10372,-490
17942,-10372,-490
17943,-10372,-490
17944,-10372,-490
17945,-10372,-490
17946,-10372,-488
17947,-10372,-488
17948,-10372,-488
17949,-10372,-486
17950,-10372,-486
17951,-10372,-488
17952,-10372,-488
17953,-10372,-488
17954,-10372,-488
17955,-10372,-488
17956,-10372,-488
17957,-10372,-488
17958,-10376,-490
17959,-10380,-488
17960,-10380,-488
17961,-10380,-488
17962,-10380,-488
17963,-10380,-486
17964,-10380,-484
17965,-10380,-484
17966,-10380,-484
17967,-10380,-484
17968,-10380,-484
17969,-10380,-484
17970,-10380,-484
17971,-10380,-484
17972,-10380,-484
17973,-10380,-482
17974,-10380,-482
17975,-10380,-482
17976,-10380,-482
17977,-10380,-482
17978,-10380,-482
17979,-10380,-482
17980,-10380,-484
17981,-10380,-484
17982,-10380,-482
17983,-10380,-482
17984,-10380,-482
17985,-10380,-482
17986,-10380,-482
17987,-10380,-482
17988,-10380,-482
17989,-10380,-480
17990,-10380,-480
17991,-10380,-478
17992,-10380,-480
17993,-10380,-480
17994,-10380,-480
17995,-10380,-480
17996,-10380,-480
17997,-10380,-480
17998,-10380,-480
17999,-10380,-478
18000,-10380,-478
18001,-10380,-478
18002,-10380,-480
18003,-10384,-478
18004,-10384,-478
18005,-10388,-476
18006,-10388,-476
18007,-10388,-474
18008,-10388,-474
18009,-10388,-474
18010,-10388,-474
18011,-10388,-472
18012,-10388,-474
18013,-10388,-474
18014,-10388,-474
18015,-10388,-474
18016,-10388,-476
18017,-10388,-476
18018,-10388,-476
18019,-10388,-474
18020,-10388,-474
18021,-10388,-476
18022,-10388,-476
18023,-10388,-474
18024,-10388,-474
18025,-10388,-474
18026,-10388,-474
18027,-10388,-474
18028,-10388,-474
18029,-10388,-474
18030,-10388,-474
18031,-10388,-474
18032,-10392,-472
18033,-10392,-474
18034,-10392,-474
